Unnamed: 0.1,Unnamed: 0,state,birth_year,birth_month,LBW_ratio,latitude,longitude,mp1,mp2,mp3,mp4,mp5,Degree Farenheit
1016,1016,Oregon,2020,6,0.058286724,43.9336,-120.558,,0.224873306,,,,44.4
1017,1017,Oregon,2020,7,0.061619232,43.9336,-120.558,,0.224873306,,,,47.5
1018,1018,Oregon,2020,8,0.063042221,43.9336,-120.558,0.351863167,0.199475333,,,,49.9
1019,1019,Oregon,2020,9,0.068443368,43.9336,-120.558,0.224873306,,,,,51.3
1020,1020,Rhode Island,2016,1,0.060849598,41.6762,-71.5562,0.002,0.003777778,0.017428571,0.121666667,0.014,31.3
1021,1021,Rhode Island,2016,10,0.066048667,41.6762,-71.5562,0.121666667,0.014,0.0032,0.005666667,0.000666667,54.7
1022,1022,Rhode Island,2016,11,0.068019093,41.6762,-71.5562,,0.007,0.006,0.00125,,53.8
1023,1023,Rhode Island,2016,12,0.069427527,41.6762,-71.5562,0.014,0,0.006,0.00125,,52.2
1024,1024,Rhode Island,2016,2,0.071246819,41.6762,-71.5562,0.002,0.0042,0.0375625,,0.007,32.2
1025,1025,Rhode Island,2016,3,0.069892473,41.6762,-71.5562,0.001857143,0.008285714,0.047666667,0.014,0,35.8
1026,1026,Rhode Island,2016,4,0.077105575,41.6762,-71.5562,0.003777778,0.017428571,0.121666667,0.014,0.0032,38.4
1027,1027,Rhode Island,2016,5,0.055555556,41.6762,-71.5562,0.0042,0.0375625,,0.007,0.006,42.3
1028,1028,Rhode Island,2016,6,0.08836689,41.6762,-71.5562,0.008285714,0.047666667,0.014,0,0.006,46.4
1029,1029,Rhode Island,2016,7,0.086153846,41.6762,-71.5562,0.017428571,0.121666667,0.014,0.0032,0.005666667,50.3
1030,1030,Rhode Island,2016,8,0.055220884,41.6762,-71.5562,0.0375625,,0.007,0.006,0.00125,53.3
1031,1031,Rhode Island,2016,9,0.073869901,41.6762,-71.5562,0.047666667,0.014,0,0.006,0.00125,54.7
1032,1032,Rhode Island,2017,1,0.055057618,41.6762,-71.5562,0.014,0.0032,0.005666667,0.000666667,,34.2
1033,1033,Rhode Island,2017,10,0.061043285,41.6762,-71.5562,0.000666667,,,,,54.5
1034,1034,Rhode Island,2017,11,0.068965517,41.6762,-71.5562,,,,,,53.5
1035,1035,Rhode Island,2017,12,0.075845974,41.6762,-71.5562,,,,,,51.5
1036,1036,Rhode Island,2017,2,0.077806122,41.6762,-71.5562,0.007,0.006,0.00125,,,34.7
1037,1037,Rhode Island,2017,3,0.057919622,41.6762,-71.5562,0,0.006,0.00125,,,34.5
1038,1038,Rhode Island,2017,4,0.056287425,41.6762,-71.5562,0.0032,0.005666667,0.000666667,,,38.8
1039,1039,Rhode Island,2017,5,0.055819477,41.6762,-71.5562,0.006,0.00125,,,,42.3
1040,1040,Rhode Island,2017,6,0.066518847,41.6762,-71.5562,0.006,0.00125,,,,46.4
1041,1041,Rhode Island,2017,7,0.059259259,41.6762,-71.5562,0.005666667,0.000666667,,,,49.9
1042,1042,Rhode Island,2017,8,0.06300813,41.6762,-71.5562,0.00125,,,,,52.4
1043,1043,Rhode Island,2017,9,0.062770563,41.6762,-71.5562,0.00125,,,,,54
1044,1044,Rhode Island,2018,1,0.071688943,41.6762,-71.5562,,,,,,27.6
1045,1045,Rhode Island,2018,10,0.082114736,41.6762,-71.5562,,,23.2,,,54.2
1046,1046,Rhode Island,2018,11,0.055345912,41.6762,-71.5562,,23.2,,,,53
1047,1047,Rhode Island,2018,12,0.072772898,41.6762,-71.5562,,23.2,,,,51.6
1048,1048,Rhode Island,2018,2,0.061946903,41.6762,-71.5562,,,,,23.2,32.7
1049,1049,Rhode Island,2018,3,0.069634703,41.6762,-71.5562,,,,,23.2,34.2
1050,1050,Rhode Island,2018,4,0.061059908,41.6762,-71.5562,,,,,23.2,36.8
1051,1051,Rhode Island,2018,5,0.0625,41.6762,-71.5562,,,,23.2,,41.7
1052,1052,Rhode Island,2018,6,0.056441718,41.6762,-71.5562,,,,23.2,,45.7
1053,1053,Rhode Island,2018,7,0.059284116,41.6762,-71.5562,,,,23.2,,49.7
1054,1054,Rhode Island,2018,8,0.058324496,41.6762,-71.5562,,,23.2,,,52.9
1055,1055,Rhode Island,2018,9,0.046327684,41.6762,-71.5562,,,23.2,,,54.4
1056,1056,Rhode Island,2019,1,0.06168446,41.6762,-71.5562,,23.2,,,,29
1057,1057,Rhode Island,2019,10,0.069605568,41.6762,-71.5562,,,,,,53.3
1058,1058,Rhode Island,2019,11,0.061381074,41.6762,-71.5562,,,,,,52.1
1059,1059,Rhode Island,2019,12,0.086574655,41.6762,-71.5562,,,,,,50.6
1060,1060,Rhode Island,2019,2,0.05156038,41.6762,-71.5562,23.2,,,,,30.3
1061,1061,Rhode Island,2019,3,0.068010076,41.6762,-71.5562,23.2,,,,,32.2
1062,1062,Rhode Island,2019,4,0.05994898,41.6762,-71.5562,23.2,,,,,36.4
1063,1063,Rhode Island,2019,5,0.056647399,41.6762,-71.5562,,,,,,40.4
1064,1064,Rhode Island,2019,6,0.084033613,41.6762,-71.5562,,,,,,44.8
1065,1065,Rhode Island,2019,7,0.065895954,41.6762,-71.5562,,,,,,49.1
1066,1066,Rhode Island,2019,8,0.060502283,41.6762,-71.5562,,,,,,51.8
1067,1067,Rhode Island,2019,9,0.064587973,41.6762,-71.5562,,,,,,53.2
1068,1068,Rhode Island,2020,1,0.087654321,41.6762,-71.5562,,,,,,35.3
1069,1069,Rhode Island,2020,10,0.040097205,41.6762,-71.5562,,,,,,55
1070,1070,Rhode Island,2020,11,0.067934783,41.6762,-71.5562,,,,,,54.4
1071,1071,Rhode Island,2020,12,0.0626703,41.6762,-71.5562,,,,,,52.8
1072,1072,Rhode Island,2020,2,0.066167291,41.6762,-71.5562,,,,,,35.4
1073,1073,Rhode Island,2020,3,0.055359246,41.6762,-71.5562,,,,,,37.8
1074,1074,Rhode Island,2020,4,0.071604938,41.6762,-71.5562,,,,,,39.4
1075,1075,Rhode Island,2020,5,0.082847141,41.6762,-71.5562,,,,,,42.8
1076,1076,Rhode Island,2020,6,0.066825776,41.6762,-71.5562,,,,,,47
1077,1077,Rhode Island,2020,7,0.057110862,41.6762,-71.5562,,,,,,51.1
1078,1078,Rhode Island,2020,8,0.068108108,41.6762,-71.5562,,,,,,53.9
1079,1079,Rhode Island,2020,9,0.064276885,41.6762,-71.5562,,,,,,55.1
1080,1080,South Carolina,2016,1,0.09689677,33.9169,-80.8964,0.004555556,0.007142857,0.026125,0.0866,0.014,43
1081,1081,South Carolina,2016,10,0.099278744,33.9169,-80.8964,0.0866,0.014,975.6101463,518.3326462,667.6427879,67.4
1082,1082,South Carolina,2016,11,0.094105263,33.9169,-80.8964,0.034,0.007,809.5242857,677.3380303,2.43875,66.3
1083,1083,South Carolina,2016,12,0.092348828,33.9169,-80.8964,0.032,1200,466.7279091,678.8782203,,64.9
1084,1084,South Carolina,2016,2,0.081596055,33.9169,-80.8964,0.0045,0.00725,0.0566,0.034,0.007,45.5
1085,1085,South Carolina,2016,3,0.097332222,33.9169,-80.8964,0.004833333,0.009666667,0.051454545,0.032,1200,50.5
1086,1086,South Carolina,2016,4,0.09773921,33.9169,-80.8964,0.007142857,0.026125,0.0866,0.014,975.6101463,53.7
1087,1087,South Carolina,2016,5,0.096968394,33.9169,-80.8964,0.00725,0.0566,0.034,0.007,809.5242857,57
1088,1088,South Carolina,2016,6,0.089801817,33.9169,-80.8964,0.009666667,0.051454545,0.032,1200,466.7279091,60.8
1089,1089,South Carolina,2016,7,0.098684211,33.9169,-80.8964,0.026125,0.0866,0.014,975.6101463,518.3326462,64
1090,1090,South Carolina,2016,8,0.101231717,33.9169,-80.8964,0.0566,0.034,0.007,809.5242857,677.3380303,66.3
1091,1091,South Carolina,2016,9,0.091055926,33.9169,-80.8964,0.051454545,0.032,1200,466.7279091,678.8782203,67.5
1092,1092,South Carolina,2017,1,0.093696398,33.9169,-80.8964,0.014,975.6101463,518.3326462,667.6427879,400.8,51.4
1093,1093,South Carolina,2017,10,0.095061728,33.9169,-80.8964,667.6427879,400.8,926.5731343,,,67.9
1094,1094,South Carolina,2017,11,0.095600677,33.9169,-80.8964,2.43875,334.1738095,1161.302,,,66.6
1095,1095,South Carolina,2017,12,0.096341982,33.9169,-80.8964,,607.1893939,1231.765385,,,65.1
1096,1096,South Carolina,2017,2,0.095858539,33.9169,-80.8964,0.007,809.5242857,677.3380303,2.43875,334.1738095,53.5
1097,1097,South Carolina,2017,3,0.092549843,33.9169,-80.8964,1200,466.7279091,678.8782203,,607.1893939,54.1
1098,1098,South Carolina,2017,4,0.094635746,33.9169,-80.8964,975.6101463,518.3326462,667.6427879,400.8,926.5731343,57.4
1099,1099,South Carolina,2017,5,0.096864865,33.9169,-80.8964,809.5242857,677.3380303,2.43875,334.1738095,1161.302,60.2
1100,1100,South Carolina,2017,6,0.104981826,33.9169,-80.8964,466.7279091,678.8782203,,607.1893939,1231.765385,63
1101,1101,South Carolina,2017,7,0.097421203,33.9169,-80.8964,518.3326462,667.6427879,400.8,926.5731343,,65.5
1102,1102,South Carolina,2017,8,0.094845361,33.9169,-80.8964,677.3380303,2.43875,334.1738095,1161.302,,67.3
1103,1103,South Carolina,2017,9,0.092325903,33.9169,-80.8964,678.8782203,,607.1893939,1231.765385,,68.1
1104,1104,South Carolina,2018,1,0.095378772,33.9169,-80.8964,400.8,926.5731343,,,,40.6
1105,1105,South Carolina,2018,10,0.083247898,33.9169,-80.8964,,,,,,67.1
1106,1106,South Carolina,2018,11,0.091912545,33.9169,-80.8964,,,,,,65.7
1107,1107,South Carolina,2018,12,0.092348828,33.9169,-80.8964,,,,,,64.3
1108,1108,South Carolina,2018,2,0.088150289,33.9169,-80.8964,334.1738095,1161.302,,,,49
1109,1109,South Carolina,2018,3,0.095831543,33.9169,-80.8964,607.1893939,1231.765385,,,,50
1110,1110,South Carolina,2018,4,0.095227475,33.9169,-80.8964,926.5731343,,,,,52.5
1111,1111,South Carolina,2018,5,0.09367731,33.9169,-80.8964,1161.302,,,,,56.8
1112,1112,South Carolina,2018,6,0.100134108,33.9169,-80.8964,1231.765385,,,,,60.7
1113,1113,South Carolina,2018,7,0.10786144,33.9169,-80.8964,,,,,,63.5
1114,1114,South Carolina,2018,8,0.096228616,33.9169,-80.8964,,,,,,65.5
1115,1115,South Carolina,2018,9,0.098732625,33.9169,-80.8964,,,,,,67.1
1116,1116,South Carolina,2019,1,0.096224117,33.9169,-80.8964,,,,,,46.7
1117,1117,South Carolina,2019,10,0.10295003,33.9169,-80.8964,,,,,,67.9
1118,1118,South Carolina,2019,11,0.104278075,33.9169,-80.8964,,,,,,66.4
1119,1119,South Carolina,2019,12,0.099268548,33.9169,-80.8964,,,,,,65
1120,1120,South Carolina,2019,2,0.10334275,33.9169,-80.8964,,,,,,49.9
1121,1121,South Carolina,2019,3,0.093953893,33.9169,-80.8964,,,,,,51.3
1122,1122,South Carolina,2019,4,0.091974752,33.9169,-80.8964,,,,,,54.5
1123,1123,South Carolina,2019,5,0.093969434,33.9169,-80.8964,,,,,,58.6
1124,1124,South Carolina,2019,6,0.102123814,33.9169,-80.8964,,,,,,61.7
1125,1125,South Carolina,2019,7,0.102146264,33.9169,-80.8964,,,,,,64.5
1126,1126,South Carolina,2019,8,0.096280914,33.9169,-80.8964,,,,,,66.5
1127,1127,South Carolina,2019,9,0.089793414,33.9169,-80.8964,,,,,,67.8
1128,1128,South Carolina,2020,1,0.097805242,33.9169,-80.8964,,,,,,50.3
1129,1129,South Carolina,2020,10,0.104594537,33.9169,-80.8964,,,,,,67.1
1130,1130,South Carolina,2020,11,0.092793,33.9169,-80.8964,,,,,,66.3
1131,1131,South Carolina,2020,12,0.098538622,33.9169,-80.8964,,,,,,64.6
1132,1132,South Carolina,2020,2,0.104446013,33.9169,-80.8964,,,,,,50.6
1133,1133,South Carolina,2020,3,0.094525235,33.9169,-80.8964,,,,,,53.9
1134,1134,South Carolina,2020,4,0.091554131,33.9169,-80.8964,,,,,,55.9
1135,1135,South Carolina,2020,5,0.094406367,33.9169,-80.8964,,,,,,58.3
1136,1136,South Carolina,2020,6,0.095061189,33.9169,-80.8964,,,,,,61.3
1137,1137,South Carolina,2020,7,0.099333611,33.9169,-80.8964,,,,,,64.2
1138,1138,South Carolina,2020,8,0.093984201,33.9169,-80.8964,,,,,,66.2
1139,1139,South Carolina,2020,9,0.098568507,33.9169,-80.8964,,,,,,67
1140,1140,Virginia,2016,1,0.086362527,37.5215,-78.8537,0.002,0.0105,0.017615385,0.121666667,0.014,33.1
1141,1141,Virginia,2016,10,0.082732083,37.5215,-78.8537,0.121666667,0.014,0.0032,0.005666667,0.000666667,59.8
1142,1142,Virginia,2016,11,0.079990032,37.5215,-78.8537,,0.007,0.006,0.00125,,58.8
1143,1143,Virginia,2016,12,0.08487395,37.5215,-78.8537,0.014,0,0.006,0.00125,,57.1
1144,1144,Virginia,2016,2,0.083271191,37.5215,-78.8537,0.002,0.009666667,0.039066667,,0.007,35.8
1145,1145,Virginia,2016,3,0.078085352,37.5215,-78.8537,,0.007166667,0.047666667,0.014,0,41.1
1146,1146,Virginia,2016,4,0.080654942,37.5215,-78.8537,0.0105,0.017615385,0.121666667,0.014,0.0032,44.6
1147,1147,Virginia,2016,5,0.072096737,37.5215,-78.8537,0.009666667,0.039066667,,0.007,0.006,48.1
1148,1148,Virginia,2016,6,0.081306463,37.5215,-78.8537,0.007166667,0.047666667,0.014,0,0.006,52
1149,1149,Virginia,2016,7,0.078252033,37.5215,-78.8537,0.017615385,0.121666667,0.014,0.0032,0.005666667,55.6
1150,1150,Virginia,2016,8,0.076315509,37.5215,-78.8537,0.039066667,,0.007,0.006,0.00125,58.3
1151,1151,Virginia,2016,9,0.082337018,37.5215,-78.8537,0.047666667,0.014,0,0.006,0.00125,59.8
1152,1152,Virginia,2017,1,0.085111632,37.5215,-78.8537,0.014,0.0032,0.005666667,0.000666667,,40.1
1153,1153,Virginia,2017,10,0.079756713,37.5215,-78.8537,0.000666667,,,,,60.4
1154,1154,Virginia,2017,11,0.082436843,37.5215,-78.8537,,,,,,59.1
1155,1155,Virginia,2017,12,0.086700233,37.5215,-78.8537,,,,,,57.3
1156,1156,Virginia,2017,2,0.079056865,37.5215,-78.8537,0.007,0.006,0.00125,,,43.1
1157,1157,Virginia,2017,3,0.089921185,37.5215,-78.8537,0,0.006,0.00125,,,44
1158,1158,Virginia,2017,4,0.081811065,37.5215,-78.8537,0.0032,0.005666667,0.000666667,,,48.2
1159,1159,Virginia,2017,5,0.08075418,37.5215,-78.8537,0.006,0.00125,,,,51.2
1160,1160,Virginia,2017,6,0.087191539,37.5215,-78.8537,0.006,0.00125,,,,54.5
1161,1161,Virginia,2017,7,0.083333333,37.5215,-78.8537,0.005666667,0.000666667,,,,57.7
1162,1162,Virginia,2017,8,0.080464763,37.5215,-78.8537,0.00125,,,,,59.6
1163,1163,Virginia,2017,9,0.084066362,37.5215,-78.8537,0.00125,,,,,60.5
1164,1164,Virginia,2018,1,0.081524361,37.5215,-78.8537,,,,,,31.8
1165,1165,Virginia,2018,10,0.081949841,37.5215,-78.8537,,,29.66666667,,,59.5
1166,1166,Virginia,2018,11,0.080148883,37.5215,-78.8537,,29.66666667,,,,58.1
1167,1167,Virginia,2018,12,0.082455918,37.5215,-78.8537,,29.66666667,,,,56.6
1168,1168,Virginia,2018,2,0.08173207,37.5215,-78.8537,,,,,29.66666667,38.5
1169,1169,Virginia,2018,3,0.082894106,37.5215,-78.8537,,,,,29.66666667,39.4
1170,1170,Virginia,2018,4,0.081212575,37.5215,-78.8537,,,,,29.66666667,42.6
1171,1171,Virginia,2018,5,0.079307094,37.5215,-78.8537,,,,29.66666667,,48
1172,1172,Virginia,2018,6,0.081904305,37.5215,-78.8537,,,,29.66666667,,52.2
1173,1173,Virginia,2018,7,0.07813041,37.5215,-78.8537,,,,29.66666667,,55.5
1174,1174,Virginia,2018,8,0.08029278,37.5215,-78.8537,,,29.66666667,,,57.9
1175,1175,Virginia,2018,9,0.089187328,37.5215,-78.8537,,,29.66666667,,,59.6
1176,1176,Virginia,2019,1,0.088794397,37.5215,-78.8537,,29.66666667,,,,36.3
1177,1177,Virginia,2019,10,0.079073778,37.5215,-78.8537,,,,,,60.5
1178,1178,Virginia,2019,11,0.084250474,37.5215,-78.8537,,,,,,58.9
1179,1179,Virginia,2019,12,0.089123867,37.5215,-78.8537,,,,,,57.5
1180,1180,Virginia,2019,2,0.085420145,37.5215,-78.8537,29.66666667,,,,,39.1
1181,1181,Virginia,2019,3,0.0822909,37.5215,-78.8537,29.66666667,,,,,40.7
1182,1182,Virginia,2019,4,0.079688895,37.5215,-78.8537,29.66666667,,,,,45
1183,1183,Virginia,2019,5,0.082597654,37.5215,-78.8537,,,,,,49.8
1184,1184,Virginia,2019,6,0.086788566,37.5215,-78.8537,,,,,,53.4
1185,1185,Virginia,2019,7,0.085634718,37.5215,-78.8537,,,,,,56.8
1186,1186,Virginia,2019,8,0.083437536,37.5215,-78.8537,,,,,,59
1187,1187,Virginia,2019,9,0.074793199,37.5215,-78.8537,,,,,,60.5
1188,1188,Virginia,2020,1,0.087210039,37.5215,-78.8537,,,,,,40.6
1189,1189,Virginia,2020,10,0.087431694,37.5215,-78.8537,,,,,,59.9
1190,1190,Virginia,2020,11,0.079540795,37.5215,-78.8537,,,,,,59.2
1191,1191,Virginia,2020,12,0.085256838,37.5215,-78.8537,,,,,,57.4
1192,1192,Virginia,2020,2,0.080658106,37.5215,-78.8537,,,,,,41.5
1193,1193,Virginia,2020,3,0.076952381,37.5215,-78.8537,,,,,,44.9
1194,1194,Virginia,2020,4,0.078718714,37.5215,-78.8537,,,,,,47
1195,1195,Virginia,2020,5,0.084658087,37.5215,-78.8537,,,,,,49.7
1196,1196,Virginia,2020,6,0.08045977,37.5215,-78.8537,,,,,,53.3
1197,1197,Virginia,2020,7,0.082720152,37.5215,-78.8537,,,,,,56.9
1198,1198,Virginia,2020,8,0.080830861,37.5215,-78.8537,,,,,,59.3
1199,1199,Virginia,2020,9,0.082705839,37.5215,-78.8537,,,,,,60
1200,1200,Washington,2016,1,0.064284729,47.3826,-120.447,0.004,0.003111111,0.003714286,,,33
1201,1201,Washington,2016,10,0.062333155,47.3826,-120.447,,,,0.003166667,,51.4
1202,1202,Washington,2016,11,0.065515273,47.3826,-120.447,,,,0.003166667,,50.6
1203,1203,Washington,2016,12,0.069666386,47.3826,-120.447,,,0.003166667,,,48.6
1204,1204,Washington,2016,2,0.063641635,47.3826,-120.447,0.003375,0.002285714,0.00575,,,36.1
1205,1205,Washington,2016,3,0.06250819,47.3826,-120.447,0.0029,0.0034,0.0045,,,38
1206,1206,Washington,2016,4,0.061266447,47.3826,-120.447,0.003111111,0.003714286,,,,41.4
1207,1207,Washington,2016,5,0.064222536,47.3826,-120.447,0.002285714,0.00575,,,,44.1
1208,1208,Washington,2016,6,0.062680568,47.3826,-120.447,0.0034,0.0045,,,0.003166667,46.8
1209,1209,Washington,2016,7,0.061956792,47.3826,-120.447,0.003714286,,,,0.003166667,49.2
1210,1210,Washington,2016,8,0.065033574,47.3826,-120.447,0.00575,,,,0.003166667,51.3
1211,1211,Washington,2016,9,0.058135048,47.3826,-120.447,0.0045,,,0.003166667,,51.8
1212,1212,Washington,2017,1,0.062747315,47.3826,-120.447,,,0.003166667,,,24.8
1213,1213,Washington,2017,10,0.067949073,47.3826,-120.447,,,,,,49.4
1214,1214,Washington,2017,11,0.067476002,47.3826,-120.447,,,,,,48.4
1215,1215,Washington,2017,12,0.069245256,47.3826,-120.447,,,,,,46.8
1216,1216,Washington,2017,2,0.061001517,47.3826,-120.447,,,0.003166667,,,27.9
1217,1217,Washington,2017,3,0.069164265,47.3826,-120.447,,0.003166667,,,,31.7
1218,1218,Washington,2017,4,0.068432056,47.3826,-120.447,,0.003166667,,,,34.8
1219,1219,Washington,2017,5,0.065126599,47.3826,-120.447,,0.003166667,,,,38.6
1220,1220,Washington,2017,6,0.063627857,47.3826,-120.447,0.003166667,,,,,42.1
1221,1221,Washington,2017,7,0.06487754,47.3826,-120.447,0.003166667,,,,,45.7
1222,1222,Washington,2017,8,0.065409773,47.3826,-120.447,0.003166667,,,,,48.5
1223,1223,Washington,2017,9,0.059139064,47.3826,-120.447,,,,,,49.8
1224,1224,Washington,2018,1,0.066401251,47.3826,-120.447,,,,,,35.4
1225,1225,Washington,2018,10,0.070402703,47.3826,-120.447,,,,,,50.5
1226,1226,Washington,2018,11,0.064758601,47.3826,-120.447,,,,,,49.4
1227,1227,Washington,2018,12,0.064828614,47.3826,-120.447,,,,,,48.1
1228,1228,Washington,2018,2,0.063976224,47.3826,-120.447,,,,,,33.9
1229,1229,Washington,2018,3,0.068721988,47.3826,-120.447,,,,,,35.5
1230,1230,Washington,2018,4,0.067247287,47.3826,-120.447,,,,,,38
1231,1231,Washington,2018,5,0.065814523,47.3826,-120.447,,,,,,41.9
1232,1232,Washington,2018,6,0.066575342,47.3826,-120.447,,,,,,44.6
1233,1233,Washington,2018,7,0.063349577,47.3826,-120.447,,,,,,47.9
1234,1234,Washington,2018,8,0.066940241,47.3826,-120.447,,,,,,50.2
1235,1235,Washington,2018,9,0.05894678,47.3826,-120.447,,,,,,50.8
1236,1236,Washington,2019,1,0.060993533,47.3826,-120.447,,,,,,34.2
1237,1237,Washington,2019,10,0.064847879,47.3826,-120.447,,,,,0.224873306,48.7
1238,1238,Washington,2019,11,0.065945946,47.3826,-120.447,,,,0.351863167,0.199475333,47.7
1239,1239,Washington,2019,12,0.07123494,47.3826,-120.447,,,,0.224873306,,46.5
1240,1240,Washington,2019,2,0.061627725,47.3826,-120.447,,,,,,29.8
1241,1241,Washington,2019,3,0.057875155,47.3826,-120.447,,,,,,31.9
1242,1242,Washington,2019,4,0.06370991,47.3826,-120.447,,,,,,35.5
1243,1243,Washington,2019,5,0.066817516,47.3826,-120.447,,,,,,39.5
1244,1244,Washington,2019,6,0.071567268,47.3826,-120.447,,,,,,42.9
1245,1245,Washington,2019,7,0.060314572,47.3826,-120.447,,,,,,45.8
1246,1246,Washington,2019,8,0.058280213,47.3826,-120.447,,,,,0.351863167,48.4
1247,1247,Washington,2019,9,0.06103352,47.3826,-120.447,,,,,0.224873306,49.4
1248,1248,Washington,2020,1,0.076866549,47.3826,-120.447,,,,0.224873306,,34.2
1249,1249,Washington,2020,10,0.063184858,47.3826,-120.447,0.224873306,,,,,50.5
1250,1250,Washington,2020,11,0.062598549,47.3826,-120.447,0.199475333,,,,,49.4
1251,1251,Washington,2020,12,0.070595457,47.3826,-120.447,,,,,,48.1
1252,1252,Washington,2020,2,0.068711656,47.3826,-120.447,,,0.351863167,0.199475333,,34.9
1253,1253,Washington,2020,3,0.062571104,47.3826,-120.447,,,0.224873306,,,36
1254,1254,Washington,2020,4,0.065322227,47.3826,-120.447,,,0.224873306,,,38.5
1255,1255,Washington,2020,5,0.065539112,47.3826,-120.447,,0.351863167,0.199475333,,,41.5
1256,1256,Washington,2020,6,0.06652602,47.3826,-120.447,,0.224873306,,,,44.2
1257,1257,Washington,2020,7,0.067720685,47.3826,-120.447,,0.224873306,,,,47.2
1258,1258,Washington,2020,8,0.064162971,47.3826,-120.447,0.351863167,0.199475333,,,,49.5
1259,1259,Washington,2020,9,0.06126021,47.3826,-120.447,0.224873306,,,,,50.8
